Id,SalePrice
1798,124715.66666666667
1799,114124.88
1800,126451.22
1801,131372.19
1802,154547.38666666666
1803,151940.17666666667
1804,142574.55
1805,132346.08333333334
1806,108226.29
1807,152294.51333333334
1808,123508.26666666666
1809,128201.39333333333
1810,146847.03333333333
1811,117080.84333333334
1812,114095.61666666667
1813,122089.75
1814,104856.61
1815,70542.83
1816,105831.16666666667
1817,124303.28
1818,146649.17
1819,114431.3
1820,84906.5
1821,130925.46666666666
1822,151495.91666666666
1823,67015.5
1824,135795.31666666668
1825,142559.54
1826,106108.55333333333
1827,113443.09666666666
1828,139453.65333333332
1829,116806.58333333333
1830,153578.24333333335
1831,163703.33333333334
1832,117236.55666666667
1833,150881.64666666667
1834,134375.82333333333
1835,170566.08
1836,137312.11
1837,99359.36666666667
1838,131410.67333333334
1839,92123.86
1840,165380.31666666668
1841,148916.73
1842,96418.03666666667
1843,139937.0
1844,141603.71
1845,146074.37666666668
1846,150013.79
1847,150057.52333333335
1848,63815.666666666664
1849,116036.98666666666
1850,127200.91666666667
1851,157691.76333333334
1852,124378.83333333333
1853,132232.37333333332
1854,168202.46333333335
1855,149785.14333333334
1856,217398.36333333334
1857,157738.90333333332
1858,143393.39333333334
1859,131008.52666666667
1860,152480.56333333332
1861,130995.43333333333
1862,267564.8333333333
1863,263583.27
1864,263583.27
1865,330736.66
1866,321921.36666666664
1867,248036.71666666667
1868,308378.2133333333
1869,194090.82
1870,253298.54333333333
1871,255700.26
1872,172568.3
1873,223461.2
1874,139296.04333333333
1875,205152.94666666666
1876,196158.60666666666
1877,203588.81
1878,211064.68333333332
1879,136003.6
1880,138499.84333333332
1881,234972.03333333333
1882,263913.3433333333
1883,196564.70333333334
1884,220670.19666666666
1885,267393.45
1886,307862.7233333333
1887,192091.75666666665
1888,286350.8
1889,164390.89
1890,138776.70666666667
1891,143873.28333333333
1892,111347.94
1893,137475.02666666667
1894,125306.83666666667
1895,154849.56666666668
1896,121597.33333333333
1897,117656.78333333334
1898,106184.65
1899,126725.71666666666
1900,143571.91333333333
1901,164337.04
1902,141894.66666666666
1903,211658.31
1904,133862.66666666666
1905,180822.08666666667
1906,151851.41666666666
1907,200732.98
1908,126725.00333333333
1909,138672.42
1910,131967.76
1911,193065.01666666666
1912,261608.86666666667
1913,140865.65333333332
1914,74179.19333333333
1915,333553.98333333334
1916,78752.33333333333
1917,258877.32
1918,138765.4
1919,158351.92333333334
1920,148184.18
1921,390260.27
1922,331980.43
1923,208666.73333333334
1924,220294.30333333334
1925,226807.09
1926,370621.07
1927,137177.5
1928,155502.27333333335
1929,125280.31333333334
1930,136863.72666666665
1931,139735.23
1932,140522.06333333332
1933,176409.16666666666
1934,183061.73333333334
1935,179969.10666666666
1936,191556.31666666668
1937,183074.69
1938,166558.44333333333
1939,244091.78
1940,204676.30333333334
1941,177653.16
1942,192738.75666666665
1943,203646.33666666667
1944,315714.58666666667
1945,368126.2233333333
1946,160887.53
1947,315287.00333333336
1948,173274.75
1949,226276.66
1950,175159.37333333332
1951,263746.68
1952,230750.77333333335
1953,162105.41666666666
1954,209840.46666666667
1955,129993.41666666667
1956,262114.34
1957,162983.4
1958,303594.35333333333
1959,144816.28666666665
1960,114839.75
1961,118892.61666666667
1962,92178.0
1963,109788.77666666667
1964,108290.29
1965,157911.90333333332
1966,153644.32
1967,295779.63
1968,390615.3433333333
1969,356011.11
1970,397686.22
1971,419113.95666666667
1972,353396.49333333335
1973,273186.15
1974,312899.12666666665
1975,420579.42333333334
1976,271011.0933333333
1977,351481.99
1978,356131.4266666667
1979,329131.32
1980,192483.91333333333
1981,333701.7833333333
1982,240796.76
1983,224297.03666666665
1984,169926.24666666667
1985,199582.18666666668
1986,196928.79666666666
1987,181994.95
1988,179918.79666666666
1989,189161.50666666665
1990,211682.03
1991,218805.04333333333
1992,207078.2
1993,172955.94666666666
1994,242297.85666666666
1995,184009.95666666667
1996,258165.33666666667
1997,318710.44
1998,327867.81
1999,255846.19333333333
2000,298892.6433333333
2001,266626.9266666667
2002,223645.06333333332
2003,253763.04666666666
2004,260960.55333333334
2005,242480.63
2006,229265.23
2007,247042.92666666667
2008,212466.77333333335
2009,194069.39666666667
2010,194539.36666666667
2011,147754.52333333335
2012,177740.18
2013,186850.46666666667
2014,193007.54666666666
2015,200340.03333333333
2016,196898.05333333334
2017,201562.5
2018,124429.22
2019,133762.06
2020,116051.62
2021,113772.21666666666
2022,176310.96666666667
2023,149901.99666666667
2024,227117.19666666666
2025,354032.73333333334
2026,182117.58666666667
2027,150262.55666666667
2028,154359.57666666666
2029,167997.76
2030,287322.20666666667
2031,263012.26
2032,281506.2133333333
2033,279271.92
2034,161998.65
2035,203238.75
2036,216165.65666666668
2037,226112.33666666667
2038,323545.25333333336
2039,223094.91
2040,380732.20666666667
2041,287264.5333333333
2042,202187.44333333333
2043,169083.78333333333
2044,173481.18333333332
2045,211355.20333333334
2046,133809.06333333332
2047,154152.18
2048,134283.83333333334
2049,133873.21333333335
2050,182249.15
2051,108371.86
2052,136466.33333333334
2053,139425.41666666666
2054,94294.51333333334
2055,160579.83333333334
2056,127209.82333333333
2057,125198.91666666667
2058,214314.39333333334
2059,136748.08333333334
2060,164124.61333333334
2061,174297.0
2062,135204.83333333334
2063,115338.44333333333
2064,137876.75
2065,121208.33333333333
2066,178101.66666666666
2067,139163.89
2068,135213.36666666667
2069,89952.33333333333
2070,115644.16666666667
2071,102634.09666666666
2072,138230.19
2073,136788.38666666666
2074,171203.70333333334
2075,143826.54666666666
2076,123360.11
2077,146472.75
2078,127375.55
2079,130679.50666666667
2080,116062.33333333333
2081,120420.16666666667
2082,122947.59333333334
2083,146144.26
2084,114198.61
2085,127270.25
2086,125645.37333333334
2087,121539.68333333333
2088,106628.39
2089,97826.77666666667
2090,137146.92333333334
2091,126493.09333333334
2092,136497.81666666668
2093,135777.97666666665
2094,133059.32
2095,153019.11333333334
2096,90603.38666666667
2097,103136.54
2098,149859.12666666668
2099,71261.33333333333
2100,118635.27666666667
2101,122813.68666666666
2102,144992.03
2103,110896.12333333334
2104,133996.05666666667
2105,135731.51333333334
2106,89419.83333333333
2107,238594.26333333334
2108,119936.08333333333
2109,118710.16666666667
2110,126398.83
2111,159816.88333333333
2112,140086.19666666666
2113,117982.95666666667
2114,111526.99666666667
2115,152324.40666666668
2116,119044.61
2117,145815.11333333334
2118,113972.86
2119,107446.26333333334
2120,117791.96333333333
2121,111906.83333333333
2122,113660.30333333333
2123,92298.47
2124,177910.0
2125,135006.82
2126,154761.29
2127,160383.79
2128,138517.88666666666
2129,110473.5
2130,150150.46333333335
2131,164438.47666666665
2132,117605.08
2133,118517.33333333333
2134,121159.98
2135,112993.95
2136,86699.20666666667
2137,119226.16333333333
2138,137537.74666666667
2139,150883.96333333335
2140,137207.52666666667
2141,142052.61666666667
2142,133261.45666666667
2143,140819.72666666665
2144,123979.79
2145,137099.08333333334
2146,154065.32
2147,159363.23333333334
2148,124205.95333333334
2149,134094.9
2150,218019.23333333334
2151,128021.49333333333
2152,178466.40666666668
2153,160946.98333333334
2154,106863.21333333333
2155,126899.96666666666
2156,235433.16
2157,227841.75333333333
2158,235026.36333333334
2159,218122.77666666667
2160,172313.64666666667
2161,252953.26333333334
2162,415410.93666666665
2163,334854.33666666667
2164,259626.87666666668
2165,177034.1
2166,144762.11
2167,202960.88333333333
2168,212063.36666666667
2169,194090.73333333334
2170,223340.76666666666
2171,145948.85
2172,140622.34666666668
2173,160697.5
2174,248422.53333333333
2175,303483.11
2176,335270.62666666665
2177,256570.44
2178,229208.67
2179,143180.61666666667
2180,195955.86333333334
2181,190164.96
2182,223167.24
2183,196409.98666666666
2184,134328.91666666666
2185,139185.65666666668
2186,146423.59
2187,148412.95
2188,155831.50666666665
2189,172856.34333333332
2190,88168.34666666666
2191,90606.34666666666
2192,91276.5
2193,104294.5
2194,106505.88
2195,114154.66666666667
2196,112432.19333333333
2197,108659.66666666667
2198,153135.61333333334
2199,163111.65333333332
2200,129889.01
2201,134088.29333333333
2202,201625.13333333333
2203,160793.16
2204,175483.99333333335
2205,110001.12333333334
2206,132193.75
2207,228926.27333333335
2208,227922.58666666667
2209,189223.4
2210,129904.31666666667
2211,116023.26333333334
2212,118368.19666666667
2213,103401.95666666667
2214,145140.85
2215,113611.32333333333
2216,150773.34333333332
2217,78236.83333333333
2218,93460.37
2219,85792.76
2220,98720.34666666666
2221,333566.95
2222,222497.25
2223,255688.17
2224,217659.66333333333
2225,143934.04
2226,177690.66666666666
2227,196881.83666666667
2228,287628.36
2229,250802.15333333332
2230,161974.20333333334
2231,209501.46333333335
2232,179198.88666666666
2233,177536.96
2234,259074.46666666667
2235,205738.57
2236,274594.3233333333
2237,339732.33666666667
2238,198650.47
2239,120884.75
2240,167467.95333333334
2241,152232.08
2242,137999.17333333334
2243,140168.13333333333
2244,102240.17
2245,98377.06
2246,140680.66666666666
2247,101081.11
2248,123087.99333333333
2249,124486.06666666667
2250,136934.83333333334
2251,128812.51333333334
2252,180463.4
2253,157677.52333333335
2254,180879.07
2255,193153.44666666666
2256,182288.19666666666
2257,198651.42666666667
2258,175170.63
2259,178778.01333333334
2260,150784.86
2261,197207.74333333335
2262,218570.13
2263,333221.32
2264,421451.21
2265,166681.61666666667
2266,296929.8233333333
2267,351871.31333333335
2268,377792.77
2269,163602.92333333334
2270,184419.15666666668
2271,226478.80666666667
2272,200341.22333333333
2273,163165.79
2274,172077.06333333332
2275,161045.75333333333
2276,174025.05333333334
2277,186844.92666666667
2278,152779.94
2279,123101.44
2280,115730.66666666667
2281,179863.25333333333
2282,180198.39333333334
2283,96067.84666666666
2284,107620.81
2285,149849.32
2286,128994.44
2287,330041.63666666666
2288,269559.89
2289,369066.12
2290,402949.9733333333
2291,316820.30333333334
2292,400971.0133333333
2293,413377.82
2294,376025.9
2295,416257.56
2296,279258.47
2297,313983.80333333334
2298,317353.92333333334
2299,368721.26
2300,315755.43333333335
2301,283636.9733333333
2302,228166.78
2303,242036.94333333333
2304,246250.66666666666
2305,184326.32333333333
2306,186046.05
2307,189458.06
2308,217147.59666666668
2309,285214.36
2310,226887.56666666668
2311,189389.55
2312,177010.2
2313,176096.71666666667
2314,175817.90666666668
2315,175836.97666666665
2316,182452.11666666667
2317,179846.69
2318,176328.98666666666
2319,176065.22
2320,181500.15
2321,255006.45333333334
2322,169082.25333333333
2323,181336.91333333333
2324,167154.63666666666
2325,216003.29333333333
2326,167802.63666666666
2327,203291.20333333334
2328,213362.24666666667
2329,185907.49333333335
2330,180930.09666666668
2331,349290.25
2332,371612.4866666667
2333,304939.13666666666
2334,262151.26
2335,261007.94666666666
2336,325394.1766666667
2337,197497.21666666667
2338,283607.5933333333
2339,232309.02333333335
2340,379000.01666666666
2341,217896.93333333332
2342,241204.08
2343,219132.45
2344,228862.90666666668
2345,245920.11
2346,227521.03333333333
2347,197158.19666666666
2348,230891.0
2349,152311.34
2350,286733.06333333335
2351,255515.45666666667
2352,243060.23333333334
2353,221813.91
2354,125501.97333333333
2355,149430.35
2356,150392.65
2357,195123.64333333334
2358,201569.36333333334
2359,121199.50666666667
2360,122087.05333333333
2361,138954.25
2362,259921.42
2363,140208.93333333332
2364,149461.35666666666
2365,234165.24666666667
2366,198840.94
2367,223888.32333333333
2368,196346.68
2369,223188.07333333333
2370,169262.69
2371,168185.06
2372,173892.13333333333
2373,275708.23
2374,296582.62
2375,242391.04
2376,267107.36333333334
2377,345362.38666666666
2378,141845.45
2379,200517.53
2380,144387.0
2381,159365.82
2382,187442.97333333333
2383,209234.33666666667
2384,241752.43666666668
2385,150067.33333333334
2386,137604.41666666666
2387,134132.33333333334
2388,104810.51
2389,128476.16666666667
2390,136392.0
2391,134884.66666666666
2392,115949.16666666667
2393,160629.83
2394,144507.91666666666
2395,192705.56666666668
2396,146758.38666666666
2397,205802.9
2398,129458.58333333333
2399,62298.833333333336
2400,62729.18
2401,116916.17666666667
2402,135322.83333333334
2403,133741.64333333334
2404,142335.44333333333
2405,157387.16666666666
2406,138933.82666666666
2407,127553.37666666666
2408,136490.66666666666
2409,131458.16666666666
2410,165594.05
2411,124791.31
2412,157020.58333333334
2413,138942.83333333334
2414,132180.6
2415,130444.79333333333
2416,128170.95666666667
2417,128104.61
2418,123715.77
2419,131345.28333333333
2420,128431.56666666667
2421,155207.66666666666
2422,119530.41666666667
2423,133068.18666666668
2424,154172.72
2425,163538.45333333334
2426,128302.41666666667
2427,139141.81
2428,169709.95333333334
2429,114495.66666666667
2430,129510.92
2431,116481.46666666666
2432,134041.66666666666
2433,143993.33333333334
2434,143159.58333333334
2435,153958.0
2436,111865.38666666667
2437,103892.44
2438,123039.56
2439,119475.55333333333
2440,123504.45666666667
2441,107737.66333333333
2442,105799.15666666666
2443,118253.05333333333
2444,129749.65666666666
2445,95346.4
2446,132086.28333333333
2447,212797.96333333335
2448,147717.28
2449,117262.31333333334
2450,155289.44666666666
2451,126398.55
2452,205442.30333333334
2453,106029.16666666667
2454,124936.5
2455,108220.87333333334
2456,136937.33666666667
2457,118986.42666666667
2458,113676.63666666667
2459,111655.45666666667
2460,132423.52333333335
2461,117795.18
2462,135108.97
2463,118174.01333333334
2464,169896.77
2465,129871.79333333333
2466,115057.88666666667
2467,144587.47333333333
2468,97196.75333333333
2469,98374.92666666667
2470,181050.18333333332
2471,187160.78333333333
2472,186006.51666666666
2473,122632.11
2474,111731.98666666666
2475,222912.24
2476,109934.28666666667
2477,131607.45666666667
2478,161703.85666666666
2479,118755.96
2480,142759.45
2481,121768.55333333333
2482,134367.66666666666
2483,114535.37666666666
2484,123329.36666666667
2485,122757.36
2486,152130.6
2487,173546.07333333333
2488,145456.95333333334
2489,147877.6
2490,149849.25
2491,97117.66666666667
2492,186300.45666666667
2493,135635.66666666666
2494,165575.85333333333
2495,104335.27666666667
2496,221353.33333333334
2497,150658.64
2498,116364.27333333333
2499,98417.77666666667
2500,127868.50333333333
2501,132744.11666666667
2502,151687.92333333334
2503,106421.15
2504,191350.01333333334
2505,206771.18666666668
2506,256491.06
2507,309786.42333333334
2508,254381.72
2509,220866.57666666666
2510,235060.6
2511,186794.23
2512,212766.10666666666
2513,217434.9
2514,240163.6
2515,146060.38666666666
2516,159538.59666666668
2517,133915.78333333333
2518,137980.68333333332
2519,226473.29666666666
2520,207799.48333333334
2521,194150.18333333332
2522,220977.77
2523,132579.12333333332
2524,139071.21
2525,146105.99
2526,138639.41333333333
2527,121523.31
2528,127737.72666666667
2529,131979.28666666665
2530,119254.97
2531,232745.27
2532,224389.64
2533,196824.43
2534,242005.45666666667
2535,314726.18333333335
2536,224606.91333333333
2537,240071.76666666666
2538,186472.90333333332
2539,188780.01
2540,180262.27
2541,181756.75
2542,163415.15
2543,130023.15333333334
2544,134594.48333333334
2545,129146.44333333333
2546,142897.94
2547,142325.07
2548,163799.76666666666
2549,160457.33
2550,349719.1666666667
2551,144309.21333333335
2552,122774.04
2553,90911.01333333334
2554,120209.37333333334
2555,115407.35666666667
2556,104068.37666666666
2557,115893.66333333333
2558,154218.20333333334
2559,136052.85333333333
2560,123366.52666666667
2561,133822.0
2562,134108.31666666668
2563,146957.99333333335
2564,168768.4
2565,125174.79
2566,147365.19
2567,127029.34666666666
2568,188830.96666666667
2569,191382.41666666666
2570,128256.78333333334
2571,162419.64666666667
2572,199606.16333333333
2573,230544.77
2574,306503.2966666667
2575,128028.58
2576,131633.49333333335
2577,158373.48
2578,97135.02666666667
2579,87687.38666666667
2580,127336.71333333333
2581,136887.01666666666
2582,121851.11
2583,283276.30333333334
2584,164492.26666666666
2585,176305.55
2586,198190.95666666667
2587,196376.30333333334
2588,150741.76333333334
2589,145848.25
2590,216951.42
2591,210328.44666666666
2592,221365.03
2593,260562.06333333332
2594,173762.69666666666
2595,214130.83333333334
2596,321876.43666666665
2597,184629.17666666667
2598,274597.0233333333
2599,322964.2233333333
2600,159087.99333333335
2601,139745.59333333332
2602,89289.0
2603,96767.68333333333
2604,88250.5
2605,94184.44333333333
2606,146863.25666666665
2607,173127.89
2608,202680.78666666665
2609,165955.61
2610,113579.97666666667
2611,154869.95666666667
2612,149662.40666666668
2613,126559.25
2614,124696.87666666666
2615,148310.38333333333
2616,136825.58333333334
2617,175299.41
2618,177126.93
2619,211603.31666666668
2620,187727.71666666667
2621,184784.95666666667
2622,189928.44
2623,255091.37333333332
2624,276382.0733333333
2625,329245.06
2626,166506.17666666667
2627,192429.59666666668
2628,393073.99666666664
2629,496315.11
2630,339403.25333333336
2631,406221.26
2632,374837.66333333333
2633,317746.2133333333
2634,379419.83
2635,151675.19666666666
2636,194793.49333333335
2637,166115.57666666666
2638,257139.65333333332
2639,181641.03
2640,147907.08
2641,111076.38333333333
2642,193016.80333333334
2643,114670.46333333333
2644,129007.31
2645,96455.68
2646,90388.0
2647,96383.66666666667
2648,141562.33
2649,138501.54666666666
2650,147766.03333333333
2651,159068.6
2652,406004.7766666667
2653,251282.42
2654,240934.00333333333
2655,359516.13333333336
2656,312023.77
2657,330805.1
2658,282703.06333333335
2659,303029.3466666667
2660,330432.9266666667
2661,324051.14666666667
2662,331007.8233333333
2663,276654.93666666665
2664,281753.46
2665,310131.48333333334
2666,282552.60333333333
2667,171533.19333333333
2668,181082.93666666668
2669,180712.04666666666
2670,284276.0833333333
2671,182206.82
2672,176792.67333333334
2673,198011.92333333334
2674,193624.50666666665
2675,169616.86
2676,190077.30333333334
2677,201133.21333333335
2678,263151.61666666664
2679,272890.85
2680,270272.30666666664
2681,389731.45
2682,309825.4166666667
2683,524411.8133333334
2684,296795.7733333333
2685,330621.14
2686,259596.75
2687,335064.1433333333
2688,234312.13666666666
2689,220314.39666666667
2690,409463.9766666667
2691,191166.09333333332
2692,131484.49333333335
2693,192239.82333333333
2694,124749.43666666666
2695,193254.72333333333
2696,185533.01
2697,194650.28666666665
2698,200407.5
2699,183369.14
2700,175485.11333333334
2701,151679.88666666666
2702,122283.0
2703,159242.85
2704,140108.63
2705,125942.26333333334
2706,116858.5
2707,124540.44333333333
2708,132027.75
2709,111086.26333333334
2710,127457.77666666667
2711,277905.45
2712,353853.56
2713,171718.13
2714,150319.63333333333
2715,166770.6
2716,161847.66
2717,185855.82
2718,231803.14
2719,154994.03666666665
2720,164568.12333333332
2721,139204.75
2722,167059.38
2723,146013.75333333333
2724,130722.9
2725,133327.5
2726,143023.5
2727,170504.21666666667
2728,169021.18666666668
2729,153947.01333333334
2730,144830.83333333334
2731,116779.27666666667
2732,119200.25
2733,158928.66666666666
2734,146980.30333333334
2735,133746.0
2736,146918.12666666668
2737,120387.05333333333
2738,134669.60333333333
2739,156951.25
2740,137799.0
2741,150266.9
2742,148151.95666666667
2743,152270.0
2744,143676.41666666666
2745,137069.58333333334
2746,133017.95666666667
2747,157207.61666666667
2748,126898.33333333333
2749,129259.03333333334
2750,132845.27666666667
2751,128590.99
2752,226048.8
2753,150638.76333333334
2754,196843.56666666668
2755,126070.14666666667
2756,102234.80333333333
2757,78693.38666666667
2758,96759.08333333333
2759,159721.9
2760,144375.91
2761,142744.08333333334
2762,145685.33333333334
2763,192526.69
2764,169363.56666666668
2765,259009.07333333333
2766,146539.66
2767,91702.45666666667
2768,127251.52
2769,129986.33333333333
2770,148434.85333333333
2771,122072.77666666667
2772,123640.01666666666
2773,142190.27333333335
2774,138601.32
2775,134560.02333333335
2776,139921.57
2777,152196.84
2778,121929.61333333333
2779,121674.61
2780,110272.5
2781,106052.49666666667
2782,102015.83
2783,106667.01
2784,131501.5
2785,142076.82333333333
2786,82305.0
2787,121299.18
2788,90842.0
2789,218785.47333333333
2790,96579.39
2791,121181.75
2792,85824.59333333334
2793,168031.78666666665
2794,107888.27666666667
2795,114536.70666666667
2796,105013.99666666667
2797,197249.53333333333
2798,124745.37333333334
2799,120164.89333333333
2800,84190.34666666666
2801,116163.83333333333
2802,135861.41666666666
2803,161783.2
2804,149622.21666666667
2805,97662.83333333333
2806,99282.41666666667
2807,150201.82666666666
2808,144791.95666666667
2809,132171.0
2810,134592.33333333334
2811,159989.76
2812,147270.99
2813,156223.21
2814,161209.21
2815,101648.66333333333
2816,237863.62
2817,138025.39
2818,130840.03333333334
2819,175531.86
2820,132053.16666666666
2821,105905.95333333334
2822,184866.91333333333
2823,232072.46333333335
2824,177680.17333333334
2825,154124.36666666667
2826,131918.18333333332
2827,144608.46666666667
2828,211463.64666666667
2829,175643.17
2830,233466.07
2831,192201.94
2832,223750.15666666668
2833,290818.02
2834,222616.62666666668
2835,218043.02666666667
2836,195515.42333333334
2837,168074.15333333332
2838,144230.72333333333
2839,182929.47
2840,195565.53666666665
2841,200907.99
2842,224329.75
2843,147946.49333333335
2844,156931.92666666667
2845,122454.34666666666
2846,207885.83333333334
2847,201544.16666666666
2848,232360.36333333334
2849,205750.61
2850,285940.43
2851,236561.68
2852,224981.87333333332
2853,231333.04
2854,139744.31
2855,194568.03
2856,207863.74333333335
2857,190331.85
2858,194264.38
2859,136280.63333333333
2860,122627.35666666667
2861,135322.66666666666
2862,195517.23
